#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 01 01 11 50 190  0.9  1.4 99.00 99.00 99.00 999 1017.8  13.5  13.8  11.7 99.0 99.00 
2021 01 01 12 00 170  1.6  2.5 99.00 99.00 99.00 999 1017.8  13.6  13.8  11.8 99.0 99.00 
2021 01 01 12 10 205  2.0  3.1 99.00 99.00 99.00 999 1017.8  13.6  13.8  11.9 99.0 99.00 
2021 01 01 12 20 216  2.7  3.7 99.00 99.00 99.00 999 1017.9  13.5  13.8  11.6 99.0 99.00 
2021 01 01 12 30 221  3.0  4.2 99.00 99.00 99.00 999 1017.9  13.6  13.8  11.5 99.0 99.00 
2021 01 01 12 40 233  3.1  3.8  1.58 14.81  8.01 291 1017.9  13.5  13.8  11.3 99.0 99.00 
2021 01 01 12 50 231  2.5  3.6 99.00 99.00 99.00 999 1018.1  13.6  13.8  11.4 99.0 99.00 
2021 01 01 13 00 215  2.1  3.2 99.00 99.00 99.00 999 1018.2  13.6  13.7  11.3 99.0 99.00 
2021 01 01 13 10 196  2.3  3.4 99.00 99.00 99.00 999 1018.2  13.7  13.7  11.3 99.0 99.00 
2021 01 01 13 20 193  2.1  3.2 99.00 99.00 99.00 999 1018.4  13.6  13.7  11.5 99.0 99.00 
2021 01 01 13 30 192  2.1  3.2 99.00 99.00 99.00 999 1018.5  13.4  13.7  11.4 99.0 99.00 
2021 01 01 13 40 187  1.9  2.9  1.68 16.00  8.08 287 1018.5  13.4  13.7  11.5 99.0 99.00 
2021 01 01 13 50 170  1.7  2.6 99.00 99.00 99.00 999 1018.7  13.4  13.7  11.5 99.0 99.00 
2021 01 01 14 00 176  1.8  2.9 99.00 99.00 99.00 999 1018.7  13.4  13.7  11.6 99.0 99.00 
2021 01 01 14 10 173  1.4  2.0 99.00 99.00 99.00 999 1018.9  13.3  13.7  11.5 99.0 99.00 
2021 01 01 14 20 165  1.5  2.2 99.00 99.00 99.00 999 1018.9  13.4  13.7  11.6 99.0 99.00 
2021 01 01 14 30 166  1.1  2.0 99.00 99.00 99.00 999 1019.1  13.2  13.7  11.1 99.0 99.00 
2021 01 01 14 40 261  0.7  2.3  1.71 16.00  8.22 281 1019.3  13.2  13.7  10.9 99.0 99.00 
2021 01 01 14 50 272  1.6  2.5 99.00 99.00 99.00 999 1019.5  13.3  13.7  10.8 99.0 99.00 
2021 01 01 15 00 275  1.9  2.9 99.00 99.00 99.00 999 1019.5  13.4  13.6  10.4 99.0 99.00 
2021 01 01 15 10 271  1.4  2.4 99.00 99.00 99.00 999 1019.5  13.5  13.7  10.3 99.0 99.00 
2021 01 01 15 20 261  1.1  2.1 99.00 99.00 99.00 999 1019.5  13.5  13.7  10.4 99.0 99.00 
2021 01 01 15 30 251  0.4  1.2 99.00 99.00 99.00 999 1019.5  13.4  13.7   9.8 99.0 99.00 
2021 01 01 15 40 221  0.6  2.0  1.66 14.81  8.19 278 1019.8  13.7  13.7   9.8 99.0 99.00 
2021 01 01 15 50 227  1.1  1.8 99.00 99.00 99.00 999 1019.8  14.0  13.8  10.5 99.0 99.00 
2021 01 01 16 00 225  1.2  2.0 99.00 99.00 99.00 999 1020.0  14.0  13.8  10.9 99.0 99.00 
2021 01 01 16 10 197  1.0  1.7 99.00 99.00 99.00 999 1020.3  13.6  13.8   9.1 99.0 99.00 
2021 01 01 16 20 206  1.2  2.1 99.00 99.00 99.00 999 1020.5  14.0  13.8   8.1 99.0 99.00 
2021 01 01 16 30 223  1.4  2.3 99.00 99.00 99.00 999 1020.6  14.0  13.7   7.7 99.0 99.00 
2021 01 01 16 40 238  1.4  2.2  1.62 14.81  7.84 265 1020.9  14.2  13.7   7.7 99.0 99.00 
2021 01 01 16 50 238  1.5  2.3 99.00 99.00 99.00 999 1020.9  14.3  13.7   7.7 99.0 99.00 
2021 01 01 17 00 205  0.9  1.9 99.00 99.00 99.00 999 1021.0  14.4  13.7   8.2 99.0 99.00 
2021 01 01 17 10 195  0.5  1.1 99.00 99.00 99.00 999 1021.0  14.5  13.6   8.8 99.0 99.00 
2021 01 01 17 20 208  0.4  0.7 99.00 99.00 99.00 999 1021.1  14.5  13.6   9.1 99.0 99.00 
2021 01 01 17 30 228  0.1  0.7 99.00 99.00 99.00 999 1021.3  14.6  13.5   9.6 99.0 99.00 
2021 01 01 17 40 198  0.0  0.4  1.59 16.00  7.38 270 1021.5  14.7  13.5   9.7 99.0 99.00 
2021 01 01 17 50 305  0.1  0.7 99.00 99.00 99.00 999 1021.6  14.8  13.4   9.8 99.0 99.00 
2021 01 01 18 00 334  0.5  1.4 99.00 99.00 99.00 999 1021.6  14.5  13.5   9.7 99.0 99.00 
2021 01 01 18 10 336  0.7  1.9 99.00 99.00 99.00 999 1021.6  14.4  13.6  10.1 99.0 99.00 
2021 01 01 18 20 328  0.9  1.7 99.00 99.00 99.00 999 1021.7  14.2  13.6  10.1 99.0 99.00 
2021 01 01 18 30 332  1.0  2.4 99.00 99.00 99.00 999 1021.7  14.2  13.6  10.1 99.0 99.00 
2021 01 01 18 40 319  1.8  2.9  1.61 14.81  7.76 263 1021.7  14.1  13.7   9.9 99.0 99.00 
2021 01 01 18 50 309  1.9  3.0 99.00 99.00 99.00 999 1021.7  14.1  13.7   9.3 99.0 99.00 
2021 01 01 19 00 295  1.3  2.4 99.00 99.00 99.00 999 1021.6  14.5  13.7   9.5 99.0 99.00 
2021 01 01 19 10 287  1.5  2.5 99.00 99.00 99.00 999 1021.5  14.6  13.8   9.7 99.0 99.00 
2021 01 01 19 20 274  1.4  2.3 99.00 99.00 99.00 999 1021.4  14.6  13.8  10.2 99.0 99.00 
2021 01 01 19 30 267  1.8  3.3 99.00 99.00 99.00 999 1021.4  14.5  13.8  10.2 99.0 99.00 
2021 01 01 19 40 260  2.9  3.9  1.53 14.81  7.44 279 1021.4  14.3  13.9   9.9 99.0 99.00 
2021 01 01 19 50 244  3.3  4.3 99.00 99.00 99.00 999 1021.4  14.2  13.9   9.3 99.0 99.00 
2021 01 01 20 00 245  3.2  4.3 99.00 99.00 99.00 999 1021.4  14.3  13.9   8.5 99.0 99.00 
2021 01 01 20 10 244  2.3  3.5 99.00 99.00 99.00 999 1021.3  14.4  13.9   8.2 99.0 99.00 
2021 01 01 20 20 240  3.4  4.9 99.00 99.00 99.00 999 1021.4  14.4  13.9   7.8 99.0 99.00 
2021 01 01 20 30 265  3.8  5.1 99.00 99.00 99.00 999 1021.2  14.4  13.9   8.7 99.0 99.00 
2021 01 01 20 40 271  3.9  5.1  1.63 14.81  7.83 299 1021.1  14.4  13.9   8.3 99.0 99.00 
2021 01 01 20 50 283  4.1  5.3 99.00 99.00 99.00 999 1021.0  14.4  13.9   8.9 99.0 99.00 
2021 01 01 21 00 274  5.0  6.9 99.00 99.00 99.00 999 1020.9  14.4  13.9   9.7 99.0 99.00 
2021 01 01 21 10 269  4.7  6.1 99.00 99.00 99.00 999 1020.8  14.1  13.9   9.8 99.0 99.00 
2021 01 01 21 20 269  4.7  5.9 99.00 99.00 99.00 999 1020.8  14.0  13.9  10.2 99.0 99.00 
2021 01 01 21 30 272  4.6  6.0 99.00 99.00 99.00 999 1020.7  13.8  13.9  10.2 99.0 99.00 
2021 01 01 21 40 270  4.3  5.6  1.55 12.90  7.69 258 1020.6  13.8  13.9  10.2 99.0 99.00 
2021 01 01 21 50 271  4.4  5.7 99.00 99.00 99.00 999 1020.6  13.8  13.9   9.9 99.0 99.00 
2021 01 01 22 00 268  3.8  4.9 99.00 99.00 99.00 999 1020.5  14.0  13.9  10.1 99.0 99.00 
2021 01 01 22 10 268  4.2  5.4 99.00 99.00 99.00 999 1020.5  14.0  13.9   9.8 99.0 99.00 
2021 01 01 22 20 268  3.9  5.2 99.00 99.00 99.00 999 1020.6  14.0  13.9   9.6 99.0 99.00 
2021 01 01 22 30 267  4.1  5.3 99.00 99.00 99.00 999 1020.6  14.1  13.9   9.8 99.0 99.00 
2021 01 01 22 40 261  4.0  5.1  1.60 13.79  7.61 265 1020.6  14.1  13.9   9.9 99.0 99.00 
2021 01 01 22 50 262  3.8  5.0 99.00 99.00 99.00 999 1020.6  14.0  13.8   9.7 99.0 99.00 
2021 01 01 23 00 262  4.4  5.4 99.00 99.00 99.00 999 1020.8  14.1  13.8  10.0 99.0 99.00 
2021 01 01 23 10 264  4.5  5.9 99.00 99.00 99.00 999 1020.9  14.1  13.8  10.4 99.0 99.00 
2021 01 01 23 20 265  4.5  5.8 99.00 99.00 99.00 999 1020.9  14.0  13.8  10.5 99.0 99.00 
2021 01 01 23 30 270  4.8  6.9 99.00 99.00 99.00 999 1021.0  13.9  13.8  10.4 99.0 99.00 
2021 01 01 23 40 272  5.6  7.0  1.57 12.90  7.68 270 1021.1  13.8  13.8  10.1 99.0 99.00 
2021 01 01 23 50 277  6.0  7.1 99.00 99.00 99.00 999 1021.4  13.7  13.8   9.6 99.0 99.00 
2021 01 02 00 00 287  5.5  7.0 99.00 99.00 99.00 999 1021.4  13.6  13.8   9.7 99.0 99.00 
2021 01 02 00 10 289  5.7  7.1 99.00 99.00 99.00 999 1021.5  13.5  13.8   9.4 99.0 99.00 
2021 01 02 00 20 292  5.0  6.2 99.00 99.00 99.00 999 1021.5  13.6  13.8   9.5 99.0 99.00 
2021 01 02 00 30 292  5.0  6.3 99.00 99.00 99.00 999 1021.6  13.6  13.8   9.5 99.0 99.00 
2021 01 02 00 40 290  4.7  6.0  1.53 16.00  7.23 275 1021.7  13.5  13.7   9.6 99.0 99.00 
2021 01 02 00 50 287  4.8  6.0 99.00 99.00 99.00 999 1021.7  13.5  13.7  10.0 99.0 99.00 
2021 01 02 01 00 288  4.7  5.9 99.00 99.00 99.00 999 1021.6  13.4  13.7   9.7 99.0 99.00 
2021 01 02 01 10 286  4.0  5.1 99.00 99.00 99.00 999 1021.6  13.4  13.7   9.7 99.0 99.00 
2021 01 02 01 20 282  3.6  4.9 99.00 99.00 99.00 999 1021.6  13.3  13.7   9.8 99.0 99.00 
2021 01 02 01 30 278  3.9  5.0 99.00 99.00 99.00 999 1021.8  13.3  13.7   9.7 99.0 99.00 
2021 01 02 01 40 274  4.4  5.6  1.60 14.81  7.94 274 1021.9  13.3  13.7   9.8 99.0 99.00 
2021 01 02 01 50 265  4.6  6.0 99.00 99.00 99.00 999 1021.9  13.3  13.7  10.0 99.0 99.00 
2021 01 02 02 00 257  4.2  5.3 99.00 99.00 99.00 999 1021.8  13.3  13.8  10.0 99.0 99.00 
2021 01 02 02 10 258  4.3  5.8 99.00 99.00 99.00 999 1022.0  13.4  13.8  10.4 99.0 99.00 
2021 01 02 02 20 262  4.9  6.1 99.00 99.00 99.00 999 1022.0  13.4  13.8  10.9 99.0 99.00 
2021 01 02 02 30 260  4.6  5.9 99.00 99.00 99.00 999 1022.0  13.3 999.0  10.7 99.0 99.00 
2021 01 02 02 40 259  4.3  6.0  1.58 16.00  7.47 272 1022.0  13.4  13.8  10.9 99.0 99.00 
2021 01 02 02 50 248  3.8  4.6 99.00 99.00 99.00 999 1022.0  13.3  13.8  11.0 99.0 99.00 
2021 01 02 03 00 260  4.0  5.2 99.00 99.00 99.00 999 1022.0  13.3  13.8  11.0 99.0 99.00 
2021 01 02 03 10 251  3.9  5.0 99.00 99.00 99.00 999 1021.9  13.3  13.8  11.1 99.0 99.00 
2021 01 02 03 20 239  3.5  4.6 99.00 99.00 99.00 999 1022.0  13.2  13.8  11.0 99.0 99.00 
2021 01 02 03 30 245  4.2  5.1 99.00 99.00 99.00 999 1022.1  13.3  13.8  11.3 99.0 99.00 
2021 01 02 03 40 240  3.6  5.1  1.43 16.00  7.09 278 1022.2  13.2  13.8  11.3 99.0 99.00 
2021 01 02 03 50 258  4.0  5.3 99.00 99.00 99.00 999 1022.3  13.2  13.8  11.5 99.0 99.00 
2021 01 02 04 00 264  4.6  5.6 99.00 99.00 99.00 999 1022.6  13.2  13.8  11.4 99.0 99.00 
2021 01 02 04 10 270  5.1  6.7 99.00 99.00 99.00 999 1023.1  13.2  13.8  11.4 99.0 99.00 
2021 01 02 04 20 270  6.2  7.4 99.00 99.00 99.00 999 1023.0  13.3  13.8  11.5 99.0 99.00 
2021 01 02 04 30 261  5.5  6.9 99.00 99.00 99.00 999 1023.2  13.3  13.8  11.7 99.0 99.00 
2021 01 02 04 40 260  5.6  7.1  1.55 16.00  7.43 268 1023.1  13.2  13.8  11.7 99.0 99.00 
2021 01 02 04 50 253  5.3  6.6 99.00 99.00 99.00 999 1023.3  13.2  13.9  11.8 99.0 99.00 
2021 01 02 05 00 251  4.8  6.0 99.00 99.00 99.00 999 1023.3  13.2  13.9  11.9 99.0 99.00 
2021 01 02 05 10 250  4.5  5.7 99.00 99.00 99.00 999 1023.3  13.3  13.9  12.0 99.0 99.00 
2021 01 02 05 20 255  3.1  4.4 99.00 99.00 99.00 999 1023.1  13.4  13.9  12.2 99.0 99.00 
2021 01 02 05 30 246  1.8  2.7 99.00 99.00 99.00 999 1023.1  13.4  13.9  12.1 99.0 99.00 
2021 01 02 05 40 253  1.2  2.4  1.79 16.00  8.14 275 1023.1  13.3  13.9  11.9 99.0 99.00 
2021 01 02 05 50 254  1.5  2.4 99.00 99.00 99.00 999 1023.2  13.3  13.9  11.9 99.0 99.00 
2021 01 02 06 00 259  1.6  2.5 99.00 99.00 99.00 999 1023.4  13.4  13.9  12.0 99.0 99.00 
2021 01 02 06 10 265  1.5  2.4 99.00 99.00 99.00 999 1023.3  13.4  13.9  12.0 99.0 99.00 
2021 01 02 06 20 266  1.6  2.5 99.00 99.00 99.00 999 1023.2  13.3  13.9  11.8 99.0 99.00 
2021 01 02 06 30 263  2.6  3.9 99.00 99.00 99.00 999 1023.2  13.4  13.8  11.8 99.0 99.00 
2021 01 02 06 40 248  2.2  3.5  1.64 12.90  8.09 280 1023.0  13.2  13.8  11.1 99.0 99.00 
2021 01 02 06 50 264  2.9  3.8 99.00 99.00 99.00 999 1023.1  13.3  13.8  10.7 99.0 99.00 
2021 01 02 07 00 250  2.8  3.8 99.00 99.00 99.00 999 1023.1  13.5  13.8  11.1 99.0 99.00 
2021 01 02 07 10 247  3.2  4.2 99.00 99.00 99.00 999 1023.2  13.4  13.8  11.4 99.0 99.00 
2021 01 02 07 20 246  2.8  3.8 99.00 99.00 99.00 999 1023.2  13.3  13.8  11.6 99.0 99.00 
2021 01 02 07 30 260  2.4  3.4 99.00 99.00 99.00 999 1023.4  13.4  13.8  11.8 99.0 99.00 
2021 01 02 07 40 284  2.8  4.1  1.51 14.81  8.01 275 1023.4  13.3  13.8  11.6 99.0 99.00 
2021 01 02 07 50 300  2.0  3.4 99.00 99.00 99.00 999 1023.3  13.3  13.8  11.3 99.0 99.00 
2021 01 02 08 00 338  1.5  2.4 99.00 99.00 99.00 999 1023.3  13.3  13.8  11.1 99.0 99.00 
2021 01 02 08 10   1  1.2  1.9 99.00 99.00 99.00 999 1023.2  13.4  13.8  11.5 99.0 99.00 
2021 01 02 08 20  13  1.3  1.8 99.00 99.00 99.00 999 1023.1  13.3  13.8  11.5 99.0 99.00 
2021 01 02 08 30  46  0.9  1.5 99.00 99.00 99.00 999 1023.0  13.2  13.8  11.5 99.0 99.00 
2021 01 02 08 40  61  0.8  1.7  1.58 14.81  8.28 265 1023.1  13.2  13.8  11.6 99.0 99.00 
2021 01 02 08 50  36  1.0  1.7 99.00 99.00 99.00 999 1023.2  13.2  13.8  11.7 99.0 99.00 
2021 01 02 09 00  30  1.0  1.9 99.00 99.00 99.00 999 1023.1  13.1  13.8  11.6 99.0 99.00 
2021 01 02 09 10  46  0.9  1.9 99.00 99.00 99.00 999 1023.0  13.2  13.8  11.7 99.0 99.00 
2021 01 02 09 20 128  0.9  1.9 99.00 99.00 99.00 999 1022.8  13.1  13.8  11.6 99.0 99.00 
2021 01 02 09 30 129  1.2  1.9 99.00 99.00 99.00 999 1022.9  13.2  13.8  11.8 99.0 99.00 
2021 01 02 09 40 112  1.2  2.2  1.55 13.79  8.07 277 1022.9  13.2  13.8  11.8 99.0 99.00 
2021 01 02 09 50 126  1.4  2.5 99.00 99.00 99.00 999 1022.8  13.1  13.8  11.7 99.0 99.00 
2021 01 02 10 00 121  1.7  2.9 99.00 99.00 99.00 999 1022.5  13.1  13.8  11.7 99.0 99.00 
2021 01 02 10 10 115  1.1  2.9 99.00 99.00 99.00 999 1022.7  13.2  13.8  11.8 99.0 99.00 
2021 01 02 10 20  93  0.8  1.8 99.00 99.00 99.00 999 1022.6  13.0  13.8  11.5 99.0 99.00 
2021 01 02 10 30 100  1.3  2.8 99.00 99.00 99.00 999 1022.7  13.0  13.8  11.5 99.0 99.00 
2021 01 02 10 40  84  0.6  1.4  1.54 14.81  8.27 266 1022.8  12.9  13.8  11.3 99.0 99.00 
2021 01 02 10 50  76  0.8  1.9 99.00 99.00 99.00 999 1022.9  13.0  13.8  11.5 99.0 99.00 
2021 01 02 11 00  88  1.9  3.9 99.00 99.00 99.00 999 1022.0  13.1  13.8  11.5 99.0 99.00 
2021 01 02 11 10  83  2.3  3.7 99.00 99.00 99.00 999 1022.6  13.1  13.8  11.5 99.0 99.00 
2021 01 02 11 20  65  1.4  2.5 99.00 99.00 99.00 999 1022.8  13.1  13.9  11.5 99.0 99.00 
2021 01 02 11 30  69  1.6  2.7 99.00 99.00 99.00 999 1022.9  13.2  13.9  11.7 99.0 99.00 
2021 01 02 11 40  70  1.5  2.4  1.42 16.00  8.06 261 1023.0  13.2  13.9  11.7 99.0 99.00 
2021 01 02 11 50  35  1.0  1.9 99.00 99.00 99.00 999 1023.7  13.3  13.9  11.9 99.0 99.00 
2021 01 02 12 00  20  0.7  1.5 99.00 99.00 99.00 999 1023.5  13.3  13.9  12.0 99.0 99.00 
2021 01 02 12 10  65  0.4  1.3 99.00 99.00 99.00 999 1023.8  13.3  13.9  12.1 99.0 99.00 
2021 01 02 12 20 148  0.1  0.7 99.00 99.00 99.00 999 1023.7  13.2  13.9  12.0 99.0 99.00 
2021 01 02 12 30 120  0.1  0.7 99.00 99.00 99.00 999 1024.0  13.2  13.9  12.1 99.0 99.00 
2021 01 02 12 40 271  0.2  0.9  1.54 12.12  8.48 269 1024.4  13.1  13.9  12.1 99.0 99.00 
2021 01 02 12 50 257  0.1  0.8 99.00 99.00 99.00 999 1024.5  13.2  13.9  12.2 99.0 99.00 
2021 01 02 13 00 284  0.1  0.6 99.00 99.00 99.00 999 1024.4  13.2  13.9  12.2 99.0 99.00 
