#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 07 01 15 40 318  1.0  1.6  0.83  8.33  6.41 275 1015.1  17.5  18.0  16.4 99.0 99.00 
2021 07 01 15 50 327  0.9  1.5 99.00 99.00 99.00 999 1015.3  17.6  18.0  16.5 99.0 99.00 
2021 07 01 16 00 331  1.3  2.0 99.00 99.00 99.00 999 1015.4  17.6  18.0  16.5 99.0 99.00 
2021 07 01 16 10 324  1.2  1.8 99.00 99.00 99.00 999 1015.4  17.6  18.1  16.5 99.0 99.00 
2021 07 01 16 20 323  1.0  1.9 99.00 99.00 99.00 999 1015.4  17.6  18.1  16.5 99.0 99.00 
2021 07 01 16 30 318  0.8  1.8 99.00 99.00 99.00 999 1015.4  17.6  18.1  16.4 99.0 99.00 
2021 07 01 16 40 273  1.1  2.7  0.96  9.09  7.07 273 1015.2  17.7  18.1  16.4 99.0 99.00 
2021 07 01 16 50 277  1.6  2.4 99.00 99.00 99.00 999 1015.1  17.7  18.1  16.4 99.0 99.00 
2021 07 01 17 00 268  2.7  3.4 99.00 99.00 99.00 999 1015.2  17.7  18.1  16.5 99.0 99.00 
2021 07 01 17 10 266  2.9  3.6 99.00 99.00 99.00 999 1015.2  17.5  18.1  16.4 99.0 99.00 
2021 07 01 17 20 271  2.8  3.8 99.00 99.00 99.00 999 1015.1  17.5  18.1  16.5 99.0 99.00 
2021 07 01 17 30 264  3.1  3.8 99.00 99.00 99.00 999 1015.2  17.4  18.1  16.3 99.0 99.00 
2021 07 01 17 40 269  3.0  3.8  0.88  9.09  7.07 277 1015.1  17.4  18.1  16.3 99.0 99.00 
2021 07 01 17 50 270  3.0  3.9 99.00 99.00 99.00 999 1015.0  17.4  18.2  16.3 99.0 99.00 
2021 07 01 18 00 272  3.0  3.9 99.00 99.00 99.00 999 1015.0  17.4  18.2  16.3 99.0 99.00 
2021 07 01 18 10 266  3.2  3.9 99.00 99.00 99.00 999 1014.9  17.5  18.2  16.4 99.0 99.00 
