#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 09 01 13 30 298  0.9  1.3 99.00 99.00 99.00 999 1010.3  17.2  17.3  16.8 99.0 99.00 
2021 09 01 13 40 309  0.9  1.3  0.65  7.69  6.24 285 1010.4  17.2  17.3  16.8 99.0 99.00 
2021 09 01 13 50 311  0.6  1.0 99.00 99.00 99.00 999 1010.5  17.2  17.3  16.8 99.0 99.00 
2021 09 01 14 00 315  0.6  1.3 99.00 99.00 99.00 999 1010.5  17.2  17.3  16.8 99.0 99.00 
2021 09 01 14 10 305  1.0  1.5 99.00 99.00 99.00 999 1010.6  17.2  17.3  16.8 99.0 99.00 
2021 09 01 14 20 313  0.7  1.0 99.00 99.00 99.00 999 1010.7  17.3  17.3  16.9 99.0 99.00 
2021 09 01 14 30 339  0.5  0.8 99.00 99.00 99.00 999 1010.9  17.3  17.3  16.9 99.0 99.00 
2021 09 01 14 40 338  0.5  0.7  0.66  7.14  6.21 263 1011.0  17.3  17.2  16.9 99.0 99.00 
2021 09 01 14 50 358  0.3  0.8 99.00 99.00 99.00 999 1011.0  17.4  17.2  16.9 99.0 99.00 
2021 09 01 15 00 335  0.3  0.7 99.00 99.00 99.00 999 1011.0  17.4  17.2  16.9 99.0 99.00 
2021 09 01 15 10 352  0.7  1.0 99.00 99.00 99.00 999 1011.1  17.5  17.2  16.9 99.0 99.00 
2021 09 01 15 20 315  0.6  0.9 99.00 99.00 99.00 999 1011.2  17.6  17.2  17.0 99.0 99.00 
2021 09 01 15 30 337  0.8  1.1 99.00 99.00 99.00 999 1011.3  17.6  17.3  16.9 99.0 99.00 
2021 09 01 15 40 310  0.7  1.2  0.66  8.33  6.21 276 1011.3  17.7  17.3  17.0 99.0 99.00 
2021 09 01 15 50 255  1.6  2.4 99.00 99.00 99.00 999 1011.3  17.6  17.3  16.8 99.0 99.00 
2021 09 01 16 00 261  1.5  2.5 99.00 99.00 99.00 999 1011.5  17.5  17.2  16.7 99.0 99.00 
2021 09 01 16 10 261  2.4  3.2 99.00 99.00 99.00 999 1011.6  17.3  17.2  16.5 99.0 99.00 
2021 09 01 16 20 264  2.5  3.0 99.00 99.00 99.00 999 1011.7  17.2  17.2  16.5 99.0 99.00 
2021 09 01 16 30 264  2.9  3.4 99.00 99.00 99.00 999 1011.8  17.1  17.2  16.4 99.0 99.00 
2021 09 01 16 40 267  3.1  3.8  0.60  8.33  6.07 265 1011.8  17.1  17.2  16.5 99.0 99.00 
2021 09 01 16 50 273  3.1  3.9 99.00 99.00 99.00 999 1011.9  17.0  17.2  16.4 99.0 99.00 
2021 09 01 17 00 276  3.3  4.0 99.00 99.00 99.00 999 1012.0  17.0  17.2  16.4 99.0 99.00 
2021 09 01 17 10 284  3.2  3.8 99.00 99.00 99.00 999 1012.2  17.0  17.2  16.4 99.0 99.00 
2021 09 01 17 20 288  3.0  3.7 99.00 99.00 99.00 999 1012.2  17.1  17.2  16.4 99.0 99.00 
2021 09 01 17 30 284  3.1  4.0 99.00 99.00 99.00 999 1012.4  17.1  17.3  16.4 99.0 99.00 
2021 09 01 17 40 281  3.2  4.0  0.58  8.33  5.92 273 1012.4  17.1  17.3  16.4 99.0 99.00 
2021 09 01 17 50 287  3.2  3.8 99.00 99.00 99.00 999 1012.4  17.2  17.3  16.4 99.0 99.00 
2021 09 01 18 00 289  3.1  3.7 99.00 99.00 99.00 999 1012.5  17.2  17.4  16.4 99.0 99.00 
2021 09 01 18 10 295  2.9  3.6 99.00 99.00 99.00 999 1012.5  17.2  17.4  16.4 99.0 99.00 
2021 09 01 18 20 284  2.8  3.4 99.00 99.00 99.00 999 1012.5  17.3  17.4  16.5 99.0 99.00 
2021 09 01 18 30 281  3.1  3.8 99.00 99.00 99.00 999 1012.4  17.3  17.4  16.4 99.0 99.00 
2021 09 01 18 40 284  3.1  3.7  0.57  9.09  5.99 263 1012.4  17.3  17.4  16.4 99.0 99.00 
2021 09 01 18 50 286  3.3  3.9 99.00 99.00 99.00 999 1012.4  17.2  17.4  16.3 99.0 99.00 
2021 09 01 19 00 289  3.0  3.9 99.00 99.00 99.00 999 1012.4  17.3  17.4  16.4 99.0 99.00 
2021 09 01 19 10 287  3.2  3.8 99.00 99.00 99.00 999 1012.4  17.3  17.5  16.4 99.0 99.00 
2021 09 01 19 20 290  3.4  4.4 99.00 99.00 99.00 999 1012.4  17.3  17.5  16.4 99.0 99.00 
2021 09 01 19 30 291  3.3  4.1 99.00 99.00 99.00 999 1012.4  17.3  17.5  16.4 99.0 99.00 
